Pos,2PA,FTA,AST,TOV
SF,16.686131386861316,2.4963503649635035,2.6277372262773726,3.021897810218978
PG,5.255474452554745,5.255474452554745,4.467153284671533,2.6277372262773726
PG,9.941018766756033,2.89544235924933,8.68632707774799,2.702412868632708
PF,13.344827586206899,5.06896551724138,2.0689655172413794,3.2068965517241383
PG,9.238938053097344,3.1858407079646014,5.097345132743363,3.1858407079646014
PF,14.655737704918032,5.311475409836065,3.6393442622950825,3.1475409836065573
PF,11.217391304347824,4.695652173913043,1.3043478260869565,2.3478260869565215
PF,6.099173553719008,2.0826446280991737,1.1900826446280992,1.1900826446280992
SF,14.887218045112782,4.601503759398495,1.0827067669172932,2.9774436090225564
PF,12.615384615384615,4.205128205128204,1.846153846153846,1.9487179487179485
PG,6.711864406779661,1.5254237288135593,6.101694915254237,2.7457627118644066
PG,3.260869565217391,1.0434782608695652,5.478260869565218,1.826086956521739
PF,9.391304347826088,4.0,2.0869565217391304,2.2608695652173916
PF,18.1875,5.15625,4.3125,2.71875
SF,13.295454545454545,4.090909090909091,3.068181818181818,3.068181818181818
PG,9.18694362017804,3.6320474777448064,5.982195845697329,2.0296735905044505
SG,8.705882352941178,2.588235294117647,2.588235294117647,1.1764705882352942
C,10.5,4.875000000000001,0.375,2.25
PG,5.818181818181818,2.909090909090909,6.909090909090908,2.3636363636363638
PF,10.366492146596858,4.712041884816753,1.319371727748691,1.8848167539267013
PG,10.647887323943664,3.0422535211267605,5.830985915492958,2.2816901408450705
SF,8.157635467980295,4.433497536945812,2.482758620689655,1.773399014778325
PG,6.123167155425219,2.217008797653959,7.706744868035191,3.9061583577712615
PF,7.734375,4.921875,1.125,1.828125
SF,12.78,3.96,2.52,2.7
C,10.356164383561644,3.1232876712328763,0.6575342465753425,1.6438356164383563
PG,9.9,3.5999999999999996,5.3999999999999995,2.6999999999999997
SF,8.081632653061224,2.3510204081632655,3.085714285714286,2.204081632653061
SF,13.12,4.4799999999999995,1.76,2.2399999999999998
PF,12.169014084507042,3.5492957746478875,1.0140845070422533,2.0281690140845066
PG,5.674876847290641,3.54679802955665,4.610837438423646,2.6600985221674875
PG,4.666666666666666,1.9999999999999998,6.333333333333332,1.9999999999999998
SF,9.144694533762058,4.514469453376206,3.241157556270096,2.6623794212218646
C,10.732919254658382,4.024844720496894,0.6708074534161489,2.012422360248447
PG,17.2436974789916,2.1176470588235294,5.747899159663865,1.8151260504201678
SG,8.689655172413794,2.979310344827586,1.986206896551724,2.979310344827586
SF,13.5,5.9399999999999995,2.79,2.61
PG,12.774193548387096,3.483870967741935,1.7419354838709675,1.7419354838709675
PG,14.207715133531156,4.166172106824925,1.602373887240356,2.1364985163204744
SG,9.706806282722512,4.523560209424083,4.335078534031413,2.3560209424083767
C,12.229665071770336,5.856459330143541,1.5502392344497609,2.583732057416268
SG,9.283667621776505,5.054441260744986,3.816618911174786,2.0630372492836675
PG,8.264591439688717,3.0817120622568095,5.743190661478599,2.2412451361867705
SG,6.287671232876712,2.835616438356164,2.835616438356164,1.9726027397260275
PG,3.8918918918918917,1.4594594594594592,3.4054054054054053,1.7027027027027026
PG,7.8048780487804885,3.2195121951219514,6.829268292682927,2.6341463414634148
PG,9.369863013698629,1.9726027397260275,5.054794520547945,2.219178082191781
SG,8.044692737430168,2.614525139664805,3.016759776536313,1.4078212290502794
C,10.38036809815951,1.7668711656441718,2.4294478527607364,2.2085889570552144
PF,13.628571428571428,5.4,1.5428571428571427,2.7
PG,10.2,2.6,3.5999999999999996,2.0
SG,3.5320754716981133,2.0377358490566038,4.618867924528302,1.7660377358490567
SG,4.417177914110429,2.6503067484662575,4.638036809815952,1.987730061349693
C,8.530805687203792,2.900473933649289,0.6824644549763033,1.5355450236966823
PG,9.272727272727273,3.545454545454546,3.0000000000000004,2.7272727272727275
PG,10.156739811912226,3.2727272727272725,6.884012539184953,1.8056426332288402
PG,9.809768637532134,2.12853470437018,7.773778920308485,2.776349614395887
SG,7.913793103448276,3.4137931034482762,5.275862068965517,2.1724137931034484
PG,8.762463343108504,1.1612903225806452,7.073313782991202,2.0058651026392957
PF,4.465116279069767,1.3953488372093024,0.8372093023255813,1.6744186046511627
PF,9.37190082644628,2.677685950413223,1.9338842975206614,2.0826446280991737
C,6.488372093023257,2.0930232558139537,1.0465116279069768,2.0930232558139537
PG,0.9557522123893804,3.1304301583203014,5.4159292035398225,4.1415929203539825
C,9.450000000000001,2.475,1.3499999999999999,2.025
C,10.338461538461539,4.061538461538461,2.4000000000000004,2.0307692307692307
SF,3.6330275229357794,2.201834862385321,1.7614678899082568,0.9908256880733943
SF,6.786885245901639,2.3606557377049184,1.4754098360655739,1.1803278688524592
PG,13.288590604026846,4.10738255033557,7.731543624161074,2.174496644295302
C,7.967213114754099,3.245901639344263,0.7377049180327869,1.6229508196721314
PF,15.022900763358779,5.862595419847329,2.9312977099236646,2.7480916030534353
PG,13.32596685082873,2.8839779005524857,7.458563535911602,1.9889502762430937
SF,8.780487804878048,4.97560975609756,2.341463414634146,0.8780487804878048
SF,10.015037593984964,3.248120300751879,0.8120300751879698,0.8120300751879698
PG,2.7692307692307687,1.1402714932126696,2.7692307692307687,1.6289592760180995
C,7.179487179487179,2.666666666666667,1.641025641025641,1.435897435897436
PG,6.759825327510916,1.1004366812227075,4.558951965065502,1.572052401746725
PG,6.029556650246305,2.305418719211823,6.029556650246305,2.305418719211823
SG,16.987775061124697,7.21760391198044,4.400977995110025,2.8166259168704157
SG,8.108108108108109,3.567567567567568,2.1081081081081083,1.135135135135135
SF,4.186046511627906,0.5581395348837209,1.9534883720930232,1.1162790697674418
SF,12.688524590163933,1.7704918032786885,1.1803278688524592,1.7704918032786885
PF,3.2926829268292686,0.4390243902439025,1.5365853658536586,0.4390243902439025
PF,8.956937799043063,5.167464114832536,1.3779904306220097,1.8947368421052633
C,9.692307692307692,3.834319526627219,0.8520710059171599,1.0650887573964498
PF,12.719999999999999,6.24,1.56,2.1599999999999997
PG,9.716814159292035,2.230088495575221,5.893805309734514,2.7079646017699113
SF,15.234256926952142,6.075566750629723,3.5365239294710324,1.994962216624685
PG,13.752808988764043,4.348314606741573,7.685393258426965,2.932584269662921
C,6.47191011235955,3.235955056179775,0.6067415730337078,1.4157303370786516
C,7.838709677419355,2.3225806451612905,0.5806451612903226,2.032258064516129
SF,6.749999999999999,2.25,1.40625,1.9687499999999998
SF,11.342465753424657,2.958904109589041,1.2328767123287672,2.219178082191781
SG,6.988235294117647,0.4235294117647059,2.1176470588235294,1.2705882352941176
PG,4.342412451361868,1.2607003891050583,6.443579766536965,2.6614785992217898
PG,4.584905660377359,1.6981132075471699,7.811320754716981,3.7358490566037736
SG,6.545454545454546,3.8677685950413228,3.5702479338842976,1.884297520661157
PF,9.544186046511628,5.023255813953488,1.6744186046511629,2.344186046511628
PF,11.82857142857143,4.971428571428571,1.3714285714285714,1.5428571428571427
PG,10.822085889570552,3.975460122699386,5.96319018404908,3.975460122699386
PF,10.746268656716417,4.835820895522388,1.9701492537313432,2.149253731343283
PG,9.894736842105264,2.5263157894736836,6.105263157894735,2.736842105263158
PF,9.9375,3.375,1.5,2.4375000000000004
PG,6.488372093023257,1.255813953488372,4.813953488372093,2.9302325581395348
PF,9.506493506493506,4.519480519480519,1.7142857142857142,2.649350649350649
PG,9.039647577092513,2.854625550660793,5.392070484581498,2.2202643171806167
PF,8.54237288135593,3.0508474576271185,0.6101694915254237,2.7457627118644066
SG,8.799999999999999,1.8666666666666667,2.9333333333333336,1.3333333333333333
SG,7.5963302752293576,1.81651376146789,3.137614678899082,1.4862385321100917
C,10.904564315352697,4.331950207468879,2.0912863070539416,2.838174273858921
PG,7.034482758620689,2.758620689655172,5.2413793103448265,1.9310344827586206
C,11.417142857142856,5.554285714285714,1.44,1.7485714285714284
PG,7.681233933161955,3.7943444730077123,6.755784061696659,2.5912596401028276
C,8.089887640449438,2.5617977528089884,1.7528089887640452,1.0786516853932584
SG,5.365384615384616,1.5576923076923075,3.8076923076923075,2.0769230769230766
PG,5.101214574898785,1.1659919028340082,1.748987854251012,1.6032388663967612
PG,6.7735191637630665,1.7560975609756098,4.139372822299651,2.132404181184669
PF,3.9000000000000004,3.5999999999999996,1.2,0.8999999999999999
SG,5.1891891891891895,2.27027027027027,2.918918918918919,2.5945945945945947
C,7.7333333333333325,3.1999999999999997,1.3333333333333333,2.1333333333333333
PG,7.357664233576642,1.5766423357664232,5.518248175182483,1.3138686131386863
PG,9.616438356164384,1.9726027397260275,4.438356164383562,1.2328767123287672
SG,11.870967741935484,3.7419354838709675,2.5806451612903225,1.5483870967741935
SG,10.877005347593583,3.754010695187166,3.1764705882352944,2.213903743315508
C,10.956521739130434,5.177257525083612,3.491638795986622,2.8896321070234112
C,13.45054945054945,1.5824175824175826,1.5824175824175826,1.5824175824175826
PG,8.171779141104295,5.300613496932515,5.079754601226994,2.6503067484662575
PG,8.756756756756756,3.697297297297297,4.67027027027027,2.52972972972973
PG,6.088235294117647,0.5294117647058824,5.161764705882353,1.8529411764705883
C,4.344827586206897,2.1724137931034484,0.9310344827586207,1.5517241379310345
PF,15.627906976744187,7.534883720930231,2.7906976744186043,2.7906976744186043
PG,11.454545454545455,5.236363636363636,7.527272727272727,3.272727272727273
SG,8.608695652173912,3.1304347826086953,2.869565217391304,2.0869565217391304
SG,6.081081081081081,1.8243243243243243,4.378378378378378,1.4594594594594592
PG,8.663101604278076,2.695187165775401,5.5828877005347595,2.1176470588235294
SG,3.4208144796380093,1.6289592760180995,3.0950226244343884,1.4660633484162895
SF,6.101694915254237,2.4406779661016946,2.4406779661016946,1.5254237288135593
PF,11.49579831932773,3.9327731092436977,1.6638655462184875,1.9663865546218489
C,5.4,2.8,1.0,1.4
C,11.595505617977528,4.314606741573034,1.6179775280898876,2.5617977528089884
C,5.516129032258064,2.903225806451613,1.1612903225806452,1.7419354838709675
SF,4.606635071090047,0.6824644549763033,1.5355450236966823,1.0236966824644549
SF,13.457142857142856,3.4285714285714284,3.7714285714285714,1.9714285714285713
PG,6.287323943661972,3.143661971830986,4.461971830985916,1.5211267605633803
PF,13.808219178082194,3.616438356164384,1.808219178082192,2.7945205479452055
PF,8.840236686390533,9.585798816568047,0.8520710059171599,1.8106508875739644
C,6.444444444444445,2.8888888888888893,1.1111111111111112,1.5555555555555556
SF,5.419354838709678,1.935483870967742,4.129032258064516,2.193548387096774
C,9.322709163346612,1.7211155378486054,1.147410358565737,2.00796812749004
PG,9.924812030075188,4.962406015037594,5.864661654135339,2.9774436090225564
PF,12.508474576271185,3.9661016949152543,0.9152542372881355,1.5254237288135593
PG,7.354838709677418,1.5483870967741935,4.451612903225806,2.129032258064516
PF,15.858227848101265,5.286075949367088,4.556962025316456,2.551898734177215
C,6.65546218487395,1.8151260504201678,0.9075630252100839,1.2100840336134453
SF,7.961538461538461,2.25,1.2115384615384615,1.5576923076923075
PF,13.858407079646016,4.938053097345133,1.2743362831858407,2.5486725663716814
C,14.632258064516128,3.4838709677419355,0.9290322580645162,1.6258064516129032
SF,8.554455445544553,3.207920792079208,1.0693069306930691,2.1386138613861383
PG,7.578947368421052,1.1368421052631579,5.684210526315789,2.463157894736842
SG,12.5,3.6249999999999996,3.5,1.875
SG,11.263803680981594,2.6503067484662575,2.6503067484662575,1.987730061349693
PG,8.198019801980198,3.207920792079208,6.0594059405940595,2.851485148514852
PF,4.216216216216217,1.9459459459459458,1.6216216216216217,2.27027027027027
C,13.100591715976332,4.579881656804734,1.2781065088757397,2.2366863905325447
PF,8.593548387096776,2.5548387096774197,1.8580645161290323,0.696774193548387
PF,8.162790697674419,2.9302325581395348,1.0465116279069768,1.0465116279069768
PF,11.527093596059112,2.482758620689655,1.773399014778325,1.5960591133004924
PG,6.973821989528796,0.9424083769633507,3.581151832460732,1.319371727748691
SF,5.225806451612903,3.2903225806451606,1.7419354838709675,2.129032258064516
SF,15.715170278637771,4.569659442724459,3.2321981424148607,2.897832817337462
SG,9.0,3.6,4.885714285714285,1.0285714285714287
PG,7.221238938053097,2.5486725663716814,6.6902654867256635,2.6548672566371683
PG,6.247933884297521,1.4876033057851241,3.570247933884297,1.9338842975206614
SG,10.500000000000002,3.6249999999999996,2.25,2.0
PF,10.222222222222221,2.962962962962963,2.518518518518518,2.8148148148148144
C,10.875,4.375,1.0,2.9999999999999996
C,7.868852459016393,4.524590163934426,1.3770491803278688,2.7540983606557377
SG,8.492957746478874,2.408450704225352,2.2816901408450705,1.1408450704225352
SG,4.695652173913044,3.4434782608695653,3.7565217391304344,0.9391304347826086
PF,13.354838709677418,5.370967741935484,1.0161290322580645,2.4677419354838706
SF,9.462857142857143,1.6457142857142857,2.88,2.262857142857143
PG,3.5337423312883436,1.1042944785276072,4.858895705521473,1.7668711656441718
SF,11.351351351351353,7.027027027027027,6.8108108108108105,3.027027027027027
PF,8.913183279742764,4.167202572347266,0.6945337620578778,1.9678456591639868
SG,3.9078947368421053,2.4868421052631584,4.2631578947368425,1.1842105263157896
PF,5.014925373134328,1.9701492537313432,2.8656716417910446,1.7910447761194028
PG,12.436363636363636,2.290909090909091,3.272727272727273,2.290909090909091
SG,12.098360655737705,3.8360655737704916,2.1639344262295084,2.0655737704918034
PF,15.008174386920981,4.610354223433243,2.8446866485013618,3.0408719346049047
PF,14.08695652173913,4.597826086956522,2.543478260869566,2.6413043478260874
PG,9.402985074626866,3.761194029850746,5.91044776119403,3.223880597014925
SG,14.243902439024392,4.878048780487805,4.390243902439025,2.926829268292683
PG,6.786885245901639,1.7704918032786885,3.9836065573770494,1.1803278688524592
C,13.587548638132295,4.6225680933852145,1.1206225680933852,3.501945525291829
SG,18.17142857142857,8.657142857142857,3.9428571428571426,2.8285714285714283
PG,9.129186602870814,1.8947368421052633,3.444976076555024,2.2392344497607657
SF,11.666666666666668,5.555555555555555,3.2222222222222223,3.111111111111111
SF,11.835616438356164,2.712328767123288,3.5753424657534243,2.589041095890411
C,12.36734693877551,4.8979591836734695,1.4693877551020407,2.326530612244898
PG,4.74251497005988,1.5089820359281438,9.91616766467066,2.37125748502994
PG,6.376383763837637,0.7970479704797047,7.439114391143911,2.6568265682656826
SF,9.0,2.9999999999999996,2.9999999999999996,2.833333333333333
SF,17.043478260869566,5.6521739130434785,1.7391304347826086,2.0869565217391304
PG,8.678571428571429,2.25,4.5,2.5714285714285716
PG,8.119148936170212,1.6851063829787234,6.587234042553191,1.6851063829787234
SF,7.285714285714285,2.357142857142857,1.7142857142857142,2.571428571428571
C,3.570247933884297,1.6363636363636365,0.7438016528925621,0.8925619834710743
PF,7.4444444444444455,2.2222222222222223,2.2222222222222223,1.6666666666666667
PG,4.703517587939699,1.2663316582914574,5.788944723618091,1.9899497487437188
SG,9.944751381215468,4.276243093922651,2.685082872928177,2.088397790055249
SF,8.932330827067668,2.1654135338345863,1.3533834586466165,1.6240601503759395
PF,8.366197183098592,3.0422535211267605,1.7746478873239437,1.267605633802817
PF,6.624,2.592,1.44,1.7279999999999998
PF,13.358490566037736,4.301886792452829,2.2641509433962264,3.3962264150943398
PG,4.576271186440677,0.9152542372881355,3.0508474576271185,1.2203389830508473
SF,10.145454545454546,2.290909090909091,2.290909090909091,0.9818181818181817
PG,10.13065326633166,4.703517587939699,8.864321608040202,3.346733668341709
SF,8.94267515923567,2.2929936305732483,1.605095541401274,2.2929936305732483
PG,5.806451612903226,2.3225806451612905,9.75483870967742,2.787096774193548
PG,9.186206896551726,1.613793103448276,7.572413793103448,2.2344827586206897
SF,9.352941176470589,3.1764705882352944,3.352941176470588,2.294117647058824
SF,10.087912087912088,4.153846153846154,6.131868131868132,2.967032967032967
C,12.342857142857143,3.085714285714286,2.6742857142857144,2.6742857142857144
PF,10.689419795221843,6.020477815699659,2.825938566552901,3.31740614334471
C,9.828571428571427,3.8857142857142852,1.5999999999999999,1.3714285714285712
SG,6.069767441860465,2.511627906976744,2.511627906976744,1.6744186046511629
SG,7.175257731958762,2.9690721649484533,2.9690721649484533,1.6082474226804124
SF,8.765217391304347,1.8782608695652172,1.565217391304348,1.565217391304348
PF,7.9426934097421205,2.7851002865329515,1.6504297994269341,1.7535816618911175
PF,7.263157894736842,3.7894736842105257,2.0526315789473686,1.4210526315789473
C,6.6000000000000005,2.1,0.8999999999999999,2.6999999999999997
SG,9.610169491525422,3.9661016949152543,2.4406779661016946,1.830508474576271
PG,10.13065326633166,2.532663316582915,2.71356783919598,2.170854271356784
PG,6.439024390243902,1.7560975609756095,3.512195121951219,2.048780487804878
SF,7.578947368421053,2.340557275541796,1.8947368421052633,1.448916408668731
SF,11.329949238578681,7.6751269035533,2.1928934010152283,2.7411167512690358
C,8.756756756756756,4.864864864864865,0.9729729729729729,1.9459459459459458
SG,2.195121951219512,1.170731707317073,2.48780487804878,1.024390243902439
PF,16.63865546218487,8.369747899159664,4.53781512605042,3.0252100840336134
PG,5.223529411764707,0.8470588235294116,3.952941176470588,1.835294117647059
PF,13.132075471698112,3.8490566037735845,2.490566037735849,2.7169811320754715
PG,13.287958115183244,6.4083769633507845,7.162303664921464,2.732984293193717
SF,13.524861878453036,3.679558011049724,1.9889502762430937,1.591160220994475
SF,11.163763066202092,4.264808362369338,2.0069686411149825,2.0069686411149825
PF,12.179640718562876,3.0179640718562877,2.0479041916167664,2.155688622754491
SF,13.282442748091604,4.396946564885496,4.9465648854961835,2.5648854961832064
PF,10.525798525798526,5.218673218673218,2.742014742014742,1.9459459459459458
SF,8.86153846153846,2.215384615384615,1.476923076923077,1.2923076923076924
PF,8.658227848101264,2.9620253164556964,0.45569620253164556,2.050632911392405
PG,5.769230769230769,2.076923076923077,2.769230769230769,1.8461538461538463
PG,6.48,1.2,2.64,2.1599999999999997
SF,7.5,3.2727272727272725,5.045454545454547,2.0454545454545454
C,8.392638036809814,2.8711656441717794,1.7668711656441718,2.4294478527607364
PF,16.372602739726027,6.115068493150686,2.071232876712329,2.2684931506849315
SG,18.134663341645883,6.82294264339152,4.129675810473815,2.3341645885286786
C,5.3831775700934585,2.355140186915888,0.6728971962616823,1.6822429906542058
PG,9.977142857142857,2.057142857142857,5.6571428571428575,1.44
SF,4.319999999999999,0.9600000000000001,2.64,1.68
SG,8.228571428571428,2.9714285714285715,5.714285714285714,3.085714285714286
SF,12.269662921348313,2.0224719101123596,2.292134831460674,2.292134831460674
PG,14.400000000000002,4.153846153846154,2.769230769230769,3.0461538461538464
SG,15.23076923076923,3.201923076923077,2.8557692307692304,1.8173076923076925
C,12.0,3.8181818181818183,0.5454545454545454,2.5454545454545454
SF,10.26615969581749,3.9695817490494294,1.6425855513307983,2.4638783269961975
PG,11.827089337175792,5.706051873198847,8.29971181556196,3.3198847262247835
C,9.571428571428573,5.714285714285714,2.714285714285714,1.8571428571428574
SF,7.298969072164948,1.979381443298969,2.1030927835051543,1.4845360824742266
SG,8.061068702290077,3.9389312977099236,2.9312977099236646,1.4656488549618323
SF,12.145896656534953,2.6261398176291793,1.3130699088145896,1.4224924012158056
SF,9.0,2.1,2.1,1.2
SG,11.557894736842105,5.684210526315789,2.3684210526315788,1.9894736842105265
C,14.0625,4.921875,0.8437499999999999,2.8125
C,7.7333333333333325,1.5999999999999999,1.0666666666666667,2.4
C,8.366197183098592,4.056338028169014,1.0140845070422535,2.2816901408450705
SF,10.133333333333333,3.1999999999999997,0.7999999999999999,2.4
C,16.54468085106383,6.43404255319149,1.3787234042553191,3.370212765957447
SF,5.197860962566845,2.695187165775401,1.9251336898395723,1.9251336898395723
SF,12.252631578947367,3.4105263157894736,2.0210526315789474,2.2736842105263158
SF,8.653846153846153,2.769230769230769,2.423076923076923,1.7307692307692306
SF,9.07563025210084,2.4201680672268906,1.2100840336134453,1.5126050420168067
C,7.405714285714286,3.1885714285714286,1.1314285714285715,1.954285714285714
C,8.33234421364985,5.661721068249257,0.8545994065281899,2.1364985163204744
SF,10.285714285714286,3.2142857142857144,1.9285714285714286,1.9285714285714286
PF,9.0,2.6666666666666665,2.333333333333333,1.3333333333333333
PG,8.656891495601172,3.9061583577712615,7.706744868035191,3.0615835777126095
SG,8.319327731092436,2.4201680672268906,1.2100840336134453,1.0588235294117647
SF,8.047058823529412,2.4,1.976470588235294,1.5529411764705883
C,9.372781065088759,1.9171597633136095,1.2781065088757397,1.7041420118343198
SG,9.072,5.184,2.016,1.872
PG,7.128712871287129,4.277227722772277,6.237623762376238,2.316831683168317
PF,9.921259842519685,6.2362204724409445,1.9842519685039373,1.7952755905511808
C,11.815950920245397,5.300613496932515,1.3251533742331287,2.2085889570552144
C,17.498734177215187,11.939240506329114,3.372151898734178,2.643037974683544
PF,9.532394366197185,1.9267605633802813,3.447887323943662,1.8253521126760563
PF,10.037533512064345,4.922252010723861,5.018766756032172,3.378016085790885
C,13.263157894736842,4.601503759398495,1.6240601503759395,1.894736842105263
PG,7.680000000000001,3.36,5.76,1.9200000000000002
C,11.953667953667953,2.6409266409266405,0.833976833976834,2.9189189189189193
C,6.6521739130434785,3.7173913043478257,0.5869565217391304,1.565217391304348
PF,5.22397476340694,3.1798107255520502,3.1798107255520502,2.0441640378548898
PG,9.96116504854369,2.796116504854369,4.718446601941747,3.3203883495145625
PG,6.980988593155893,0.5475285171102662,6.022813688212928,1.7794676806083651
PF,9.613636363636363,1.8409090909090906,2.454545454545454,1.8409090909090906
PG,11.223529411764705,4.023529411764706,8.470588235294118,3.8117647058823527
PG,7.309644670050762,2.923857868020305,4.751269035532996,2.5583756345177666
C,7.62043795620438,3.416058394160584,1.3138686131386863,2.102189781021898
C,9.428571428571429,1.0714285714285714,1.7142857142857142,1.2857142857142856
SF,12.48708487084871,6.376383763837637,2.7896678966789668,2.6568265682656826
PG,14.62773722627737,3.9416058394160585,7.094890510948904,2.277372262773723
SG,8.014134275618373,1.526501766784452,3.307420494699647,1.7809187279151943
PG,3.5776397515527947,1.3416149068322978,2.906832298136646,1.3416149068322978
PF,4.153846153846154,1.3846153846153846,1.3846153846153846,0.6923076923076923
PG,9.757009345794392,1.6822429906542058,5.719626168224299,2.355140186915888
SG,7.761467889908257,1.1559633027522935,2.477064220183486,1.4862385321100917
SG,10.194690265486726,2.867256637168141,2.0707964601769913,1.5929203539823007
SG,6.249056603773584,2.988679245283019,1.6301886792452829,1.2226415094339622
SF,13.073684210526316,8.526315789473685,2.936842105263158,3.031578947368421
SF,6.918918918918919,2.702702702702703,4.972972972972973,2.5945945945945947
C,8.53953488372093,3.683720930232558,1.0046511627906975,1.5069767441860464
C,9.18,1.44,0.72,1.8
PF,4.56,1.44,1.44,0.72
SF,13.759999999999998,4.4799999999999995,1.9199999999999997,1.9199999999999997
PG,4.971428571428571,2.5714285714285716,5.314285714285715,2.2285714285714286
SF,5.890909090909091,2.225454545454545,2.618181818181818,1.5709090909090908
C,9.931034482758621,2.9482758620689653,1.2413793103448276,2.017241379310345
PG,6.867052023121387,2.7052023121387285,5.202312138728323,2.7052023121387285
C,9.1,4.3,1.2,2.5
C,10.77049180327869,2.80327868852459,1.6229508196721314,1.7704918032786885
PF,6.711864406779661,3.661016949152542,0.9152542372881355,2.1355932203389827
SF,8.786440677966102,2.9288135593220335,1.4644067796610167,1.5864406779661018
SG,9.854748603351956,4.223463687150839,1.6089385474860336,1.6089385474860336
SG,10.942249240121582,4.7051671732522795,3.2826747720364744,2.5167173252279635
SG,11.4,2.4,3.4,3.0
PF,12.250746268656718,4.728358208955224,3.116417910447761,2.471641791044776
C,12.527027027027026,7.175675675675675,1.8243243243243243,1.8243243243243243
SF,12.067039106145252,2.614525139664805,1.8100558659217878,1.2067039106145252
SF,16.34594594594595,3.891891891891892,3.210810810810811,2.8216216216216212
SF,9.9,3.2853325062379866,0.8999999999999999,1.5
PG,3.9581151832460733,1.319371727748691,2.0732984293193715,1.319371727748691
C,7.2517985611510785,3.3669064748201443,0.5179856115107914,1.0359712230215827
SF,11.368421052631579,4.060150375939849,2.9774436090225564,2.571428571428571
C,9.142857142857142,3.238095238095238,1.7142857142857144,1.7142857142857144
SF,13.026894865525675,4.224938875305623,5.28117359413203,2.552567237163814
PF,10.429906542056075,4.710280373831776,1.3457943925233646,2.1869158878504678
PF,3.6923076923076925,3.1384615384615384,1.6615384615384614,1.8461538461538463
SF,6.813880126182966,4.201892744479496,2.384858044164038,1.5899053627760251
C,13.859154929577464,4.394366197183099,2.5352112676056335,2.3661971830985915
C,8.333333333333332,3.6666666666666665,0.6666666666666666,2.9999999999999996
SF,7.76470588235294,2.3529411764705883,3.9999999999999996,2.588235294117647
SG,5.502183406113537,1.25764192139738,5.03056768558952,1.8864628820960698
PF,9.84,3.6,1.2,1.9200000000000002
PF,9.216000000000001,5.76,1.44,2.3040000000000003
PF,14.092526690391459,5.380782918149467,1.4092526690391458,1.6654804270462633
PF,4.764705882352942,3.352941176470588,2.294117647058824,1.411764705882353
SF,8.150943396226415,3.0566037735849054,2.0377358490566038,1.358490566037736
SG,7.9108280254777075,4.929936305732483,2.980891719745223,1.9490445859872612
SG,9.692307692307692,0.8307692307692307,4.707692307692307,4.153846153846154
PG,8.586206896551726,3.2068965517241383,7.655172413793105,2.586206896551724
SF,12.948979591836732,4.224489795918367,3.214285714285714,2.571428571428571
SG,16.298507462686565,9.044776119402984,4.567164179104477,3.6716417910447756
SG,8.522968197879859,1.9081272084805654,3.053003533568904,1.6537102473498235
SG,5.271028037383178,3.02803738317757,2.467289719626168,1.3457943925233642
PG,7.767123287671232,4.191780821917808,10.726027397260275,3.0821917808219177
SF,10.325581395348836,3.906976744186047,2.046511627906977,1.7674418604651159
PG,9.666666666666666,2.7777777777777777,6.333333333333334,2.5555555555555554
PG,7.2,2.4,2.4,1.9200000000000002
PG,7.741935483870967,4.451612903225806,5.806451612903225,2.32258064516129
SF,12.857142857142858,4.178571428571429,1.2857142857142858,1.6071428571428572
SF,9.482142857142858,1.9285714285714286,1.2857142857142858,1.767857142857143
PG,11.067961165048544,5.242718446601942,8.155339805825243,2.912621359223301
PG,9.91616766467066,2.586826347305389,7.3293413173652695,2.37125748502994
PF,8.434285714285714,2.6742857142857144,0.6171428571428571,1.6457142857142857
C,11.229357798165136,1.6513761467889907,0.6605504587155964,0.9908256880733943
SG,7.3584905660377355,4.0754716981132075,5.2075471698113205,3.3962264150943398
PF,9.219512195121952,3.951219512195122,0.878048780487805,1.75609756097561
SF,10.655172413793105,2.586206896551724,3.3103448275862073,1.7586206896551724
C,8.680851063829786,2.2978723404255317,1.5319148936170213,2.5531914893617023
C,5.9568345323741,2.0719424460431655,1.8129496402877696,2.330935251798561
SF,14.475524475524475,2.895104895104895,1.8881118881118881,2.2657342657342654
SG,12.222811671087532,4.201591511936339,4.679045092838196,2.7692307692307687
PF,7.317073170731707,2.48780487804878,1.4634146341463414,2.341463414634146
PF,10.304347826086957,3.5217391304347827,1.0434782608695652,1.6956521739130435
PF,8.671532846715328,4.335766423357664,2.3649635036496353,1.9708029197080292
PF,7.363636363636364,1.3636363636363638,1.6363636363636362,1.9090909090909092
C,9.572254335260116,4.161849710982659,1.8728323699421963,2.913294797687861
C,8.240963855421684,3.469879518072289,0.6506024096385541,2.6024096385542164
SF,7.285714285714285,3.214285714285714,1.9285714285714284,1.5
PG,10.068601583113455,3.324538258575198,8.073878627968337,2.1846965699208445
SF,11.186440677966102,3.8644067796610164,1.728813559322034,2.1355932203389836
PG,9.04812834224599,4.427807486631016,5.775401069518717,3.2727272727272725
PG,6.909090909090908,3.6363636363636362,7.090909090909091,2.909090909090909
PF,11.20754716981132,0.679245283018868,1.358490566037736,1.6981132075471699
PF,10.928571428571429,0.9642857142857143,1.6071428571428572,1.9285714285714286
PF,11.856801909307876,3.694510739856802,4.725536992840095,3.178997613365156
PF,9.341772151898734,4.556962025316455,1.1392405063291138,2.5063291139240507
C,5.6347826086956525,3.130434782608696,1.565217391304348,1.565217391304348
